1.346757370	259.869
1.352562358	260.558
1.358367347	261.315
1.364172336	261.817
1.369977324	262.198
1.375782313	262.212
1.381587302	262.203
1.387392290	262.173
1.393197279	262.129
1.399002268	262.299
1.404807256	262.32
1.410612245	262.301
1.416417234	262.142
1.422222222	261.927
1.428027211	261.35
1.433832200	261.057
1.439637188	260.829
1.445442177	260.593
1.451247166	260.308
1.457052154	260.185
1.462857143	259.592
1.468662132	259.259
1.474467120	259.056
1.480272109	258.77
1.486077098	258.381
1.491882086	257.949
1.497687075	257.011
1.503492063	256.199
1.509297052	254.885
1.515102041	253.11
1.520907029	244.818
1.526712018	230.365
1.532517007	231.862
1.538321995	232.484
1.544126984	236.293
1.555736961	259.908
1.561541950	259.792
1.567346939	259.881
1.573151927	259.944
1.578956916	260.395
1.584761905	259.812
1.590566893	258.954
1.596371882	258.491
1.602176871	258.297
1.607981859	258.213
1.613786848	257.841
1.619591837	258.736
1.631201814	244.507
1.637006803	245.864
1.642811791	246.19
1.648616780	246.267
1.654421769	246.333
1.660226757	246.253
1.666031746	246.064
1.671836735	246.384
1.677641723	247.076
1.683446712	248.307
1.689251701	249.499
1.695056689	250.844
1.700861678	251.689
1.706666667	252.472
1.712471655	252.668
1.718276644	252.197
1.724081633	251.542
1.729886621	250.378
1.735691610	248.738
1.741496599	247.172
1.747301587	245.259
1.753106576	243.684
1.758911565	241.641
1.764716553	239.819
1.770521542	238.4
1.776326531	236.641
1.782131519	234.613
1.787936508	233.109
1.793741497	233.044
1.799546485	233.356
1.805351474	233.737
1.811156463	233.446
1.816961451	232.757
1.822766440	231.241
1.828571429	229.966
1.834376417	229.447
1.840181406	229.201
1.845986395	230.15
1.851791383	232.005
1.857596372	235.28
1.863401361	238.941
1.869206349	242.632
1.875011338	246.24
1.880816327	249.106
1.886621315	252.646
1.892426304	254.792
1.898231293	256.456
1.904036281	257.1
1.909841270	257.615
1.915646259	257.159
1.921451247	255.508
1.927256236	253.363
1.933061224	250.608
1.938866213	248.301
1.944671202	244.872
1.950476190	239.358
1.956281179	235.673
1.962086168	234.16
1.967891156	232.412
1.973696145	229.893
1.979501134	228.311
1.985306122	226.793
1.991111111	224.69
1.996916100	224.331
2.002721088	236.633
2.008526077	238.143
2.014331066	237.399
2.020136054	237.913
2.025941043	238.553
2.031746032	238.112
2.037551020	239.469
2.043356009	241.193
2.049160998	243.193
2.054965986	245.542
2.060770975	246.742
2.066575964	247.695
2.072380952	248.937
2.078185941	249.921
2.083990930	250.579
2.089795918	250.974
2.095600907	250.437
2.101405896	249.069
2.107210884	248.048
2.113015873	245.726
2.118820862	242.411
2.124625850	237.156
2.130430839	235.147
2.136235828	230.211
2.142040816	227.913
2.147845805	226.178
2.153650794	227.439
2.159455782	240.497
2.165260771	240.78
2.171065760	241.677
2.176870748	243.339
2.182675737	246.281
2.188480726	248.777
2.194285714	243.642
2.200090703	239.7
2.205895692	239.537
2.211700680	238.721
2.217505669	238.57
2.223310658	236.859
2.229115646	232.907
2.234920635	231.061
2.240725624	231.404
2.246530612	232.278
2.252335601	235.184
2.258140590	240.944
2.263945578	246.135
2.269750567	248.317
2.275555556	247.786
2.281360544	247.747
2.287165533	247.46
2.292970522	247.532
2.298775510	253.098
2.304580499	254.122
2.310385488	254.82
2.316190476	253.545
2.321995465	252.863
2.327800454	250.409
2.333605442	250.308
2.339410431	250.09
2.345215420	248.045
2.351020408	247.288
2.356825397	245.474
2.362630385	245.616
2.368435374	246.757
2.374240363	245.976
2.380045351	245.094
2.385850340	243.769
2.391655329	232.486
2.397460317	231.609
2.403265306	232.123
2.409070295	232.331
2.745759637	216.454
2.751564626	215.833
2.757369615	217.255
2.763174603	219.375
2.768979592	221
2.774784580	222.057
2.780589569	222.667
2.786394558	222.865
2.792199546	222.56
2.798004535	221.766
2.803809524	219.898
2.809614512	217.632
2.815419501	215.561
2.821224490	213.581
2.827029478	210.629
2.832834467	208.552
2.838639456	207.286
2.844444444	205.73
2.850249433	203.507
2.856054422	203.402
2.861859410	202.15
2.867664399	203.922
2.873469388	205.19
2.879274376	203.017
2.885079365	202.261
2.890884354	201.547
2.896689342	200.517
2.902494331	199.537
2.908299320	198.764
2.914104308	197.274
2.919909297	195.8
2.925714286	192.498
3.001179138	217.795
3.006984127	216.301
3.012789116	215.359
3.018594104	215.979
3.024399093	217.816
3.030204082	217.903
3.036009070	212.294
3.041814059	207.855
3.047619048	203.097
3.053424036	203.4
3.059229025	203.36
3.065034014	203.321
3.070839002	203.896
3.076643991	204.86
3.082448980	206.26
3.088253968	209.014
3.094058957	212.048
3.099863946	216.067
3.105668934	219.024
3.111473923	221.962
3.117278912	224.32
3.123083900	225.596
3.128888889	225.946
3.134693878	225.884
3.140498866	225.361
3.146303855	224.687
3.152108844	223.994
3.157913832	223.454
3.163718821	222.912
3.169523810	222.741
3.175328798	222.589
3.181133787	222.608
3.186938776	222.62
3.192743764	222.569
3.198548753	222.539
3.204353741	222.434
3.210158730	222.327
3.215963719	222.387
3.221768707	222.617
3.227573696	222.602
3.233378685	222.696
3.239183673	222.917
3.244988662	222.831
3.250793651	222.877
3.256598639	223.156
3.262403628	223.07
3.268208617	223.135
3.274013605	223.386
3.279818594	223.175
3.285623583	223.129
3.291428571	222.906
3.297233560	221.849
3.303038549	220.571
3.308843537	219.491
3.314648526	217.276
3.320453515	216.47
3.326258503	219.104
3.332063492	220.269
3.337868481	221.002
3.343673469	220.146
3.349478458	218.358
3.355283447	216.642
3.361088435	214.976
3.366893424	214.103
3.372698413	213.699
3.378503401	217.781
3.384308390	218.004
3.390113379	217.67
3.395918367	222.071
3.401723356	224.066
3.407528345	225.883
3.413333333	226.327
3.419138322	225.889
3.424943311	225.668
3.430748299	219.157
3.436553288	218.473
3.442358277	218.26
3.448163265	226.017
3.453968254	223.346
3.459773243	221.21
3.465578231	220.446
3.471383220	220.654
3.477188209	221.053
3.482993197	221.55
3.488798186	221.902
3.494603175	222.224
3.500408163	222.96
3.506213152	223.227
3.512018141	223.01
3.517823129	222.63
3.523628118	221.419
3.529433107	220.384
3.535238095	219.471
3.541043084	218.369
3.546848073	217.236
3.552653061	216.494
3.558458050	215.888
3.564263039	215.36
3.570068027	215.135
3.575873016	215.036
3.581678005	215.268
3.587482993	215.891
3.593287982	216.591
3.599092971	217.276
3.604897959	217.824
3.610702948	218.361
3.616507937	218.41
3.622312925	218.425
3.628117914	218.345
3.633922902	218.293
3.639727891	218.229
3.645532880	218.175
3.651337868	218.179
3.657142857	218.174
3.662947846	218.248
3.668752834	218.296
3.674557823	218.524
3.680362812	218.734
3.686167800	218.908
3.691972789	218.916
3.697777778	218.574
3.703582766	218.205
3.709387755	217.692
3.715192744	216.765
3.720997732	215.992
3.726802721	217.263
3.732607710	216.949
3.738412698	217.541
3.744217687	216.886
3.750022676	217.159
3.755827664	218.342
3.761632653	218.708
3.767437642	219.052
3.773242630	218.845
3.779047619	218.092
3.784852608	217.83
3.790657596	217.872
3.796462585	218.233
3.802267574	218.388
3.808072562	218.475
3.813877551	218.502
3.819682540	218.771
3.825487528	218.987
3.831292517	218.682
3.837097506	213.979
3.842902494	208.867
3.848707483	207.342
3.854512472	205.72
3.860317460	202.928
3.866122449	202.233
3.871927438	201.634
3.877732426	201.44
3.883537415	201.304
3.889342404	201.825
3.895147392	202.659
3.900952381	203.566
3.906757370	204.164
3.912562358	204.773
3.918367347	205.309
3.924172336	205.835
3.929977324	206.081
3.935782313	206.014
3.941587302	205.66
3.947392290	204.689
3.953197279	203.597
3.959002268	202.828
3.964807256	201.92
3.970612245	200.753
3.976417234	197.457
3.982222222	194.307
3.988027211	192.275
3.993832200	188.995
3.999637188	185.439
4.005442177	183.738
4.011247166	181.773
4.017052154	180.292
4.022857143	179.587
4.028662132	179.551
4.034467120	179.385
4.040272109	176.399
4.046077098	174.662
4.051882086	173.137
4.057687075	173.486
4.063492063	174.707
4.069297052	175.334
4.075102041	181.473
4.080907029	183.961
4.086712018	187.488
4.092517007	190.875
4.098321995	195.927
4.104126984	200.174
4.109931973	201.27
4.115736961	202.756
4.121541950	203.667
4.127346939	203.872
4.133151927	203.694
4.138956916	203.002
4.144761905	201.873
4.150566893	200.436
4.156371882	197.69
4.162176871	195.643
4.167981859	194.272
4.173786848	193.193
4.179591837	190.892
4.185396825	189.041
4.191201814	187.702
4.197006803	186.394
4.202811791	187.018
4.208616780	178.326
4.214421769	176.584
4.237641723	187.343
4.243446712	185.613
4.249251701	184.972
4.255056689	185.725
4.260861678	187.572
4.266666667	189.793
4.272471655	191.895
4.278276644	190.64
4.284081633	189.266
4.289886621	196.954
4.295691610	199.165
4.301496599	200.75
4.307301587	200.675
4.313106576	198.971
4.318911565	190.667
4.324716553	189.725
4.330521542	189.903
4.336326531	190.509
4.342131519	191.657
4.347936508	192.436
4.353741497	201.174
4.359546485	201.466
4.365351474	201.966
4.371156463	201.585
4.376961451	201.33
4.382766440	201.642
4.388571429	198.877
4.394376417	193.177
4.400181406	192.678
4.405986395	194.31
4.411791383	194.96
4.417596372	198.023
4.423401361	200.249
4.429206349	200.557
4.493061224	201.146
4.498866213	199.877
4.504671202	199.398
4.510476190	198.985
4.516281179	197.009
4.522086168	197.521
4.527891156	197.086
4.533696145	198.381
4.539501134	200.119
4.545306122	200.087
4.551111111	200.325
4.556916100	201.281
4.562721088	199.977
4.568526077	199.338
4.574331066	201.322
4.580136054	203.107
4.585941043	202.767
4.591746032	197
4.597551020	195.687
4.603356009	196.882
4.609160998	196.677
4.614965986	200.477
4.620770975	202.361
4.626575964	201.793
4.632380952	201.741
4.638185941	201.728
4.643990930	201.696
4.963265306	177.875
4.969070295	171.952
4.974875283	168.79
4.980680272	166.244
4.986485261	164.74
4.992290249	163.215
4.998095238	161.566
5.003900227	160.805
5.009705215	158.803
5.015510204	158.333
5.021315193	156.281
5.027120181	153.474
5.032925170	153.189
5.038730159	153.007
5.259319728	154.888
5.265124717	154.223
5.270929705	152.536
5.276734694	153.929
5.282539683	153.832
5.288344671	154.181
5.294149660	153.917
5.299954649	154.027
5.305759637	151.417
5.311564626	150.413
5.317369615	148.425
5.323174603	148.096
5.328979592	147.9
5.334784580	148.054
5.340589569	147.539
5.346394558	147.559
5.352199546	147.285
5.358004535	146.805
5.363809524	146.139
5.369614512	145.655
5.375419501	145.503
5.381224490	145.704
5.387029478	146.199
5.392834467	146.437
5.398639456	146.887
5.404444444	147.1
5.410249433	147.298
5.416054422	147.316
5.421859410	147.395
5.427664399	147.457
5.433469388	147.623
5.439274376	147.657
5.445079365	147.573
5.450884354	147.479
5.456689342	147.467
5.462494331	147.449
5.468299320	147.532
5.474104308	147.136
5.479909297	146.649
5.485714286	146.447
5.491519274	146.127
5.497324263	145.551
5.503129252	144.962
5.508934240	144.239
5.514739229	143.726
5.520544218	144.769
5.526349206	145.242
5.532154195	145.747
5.537959184	146.894
5.543764172	147.363
5.549569161	147.357
5.555374150	147.479
5.561179138	148.253
5.566984127	149.568
5.572789116	150.182
5.578594104	151.041
5.584399093	151.822
5.590204082	151.989
5.596009070	152.902
5.601814059	153.891
5.607619048	154.31
5.613424036	154.828
5.619229025	155.857
5.625034014	156.685
5.630839002	157.856
5.636643991	159.226
5.642448980	160.141
5.648253968	161.006
5.654058957	162.277
5.659863946	164.006
5.665668934	164.569
5.671473923	165.2
5.677278912	165.78
5.683083900	166.405
5.688888889	167.095
5.694693878	167.492
5.700498866	167.751
5.706303855	167.846
5.712108844	167.833
5.717913832	167.729
5.723718821	167.521
5.729523810	167.285
5.735328798	166.876
5.741133787	166.546
5.746938776	166.237
5.752743764	165.952
5.758548753	165.782
5.764353741	165.578
5.770158730	165.253
5.775963719	164.867
5.781768707	164.638
5.787573696	164.648
5.793378685	164.89
5.799183673	165.16
5.804988662	165.345
5.810793651	165.542
5.816598639	165.945
5.822403628	166.552
5.828208617	167.225
5.834013605	167.927
5.839818594	168.554
5.845623583	169.067
5.851428571	169.38
5.857233560	169.722
5.863038549	169.973
5.868843537	169.983
5.874648526	170.096
5.880453515	169.927
5.886258503	169.618
5.892063492	169.745
5.897868481	170.355
5.903673469	170.25
5.909478458	170.14
5.915283447	169.72
5.921088435	168.523
5.926893424	166.866
5.932698413	166.784
5.938503401	166.611
5.944308390	166.594
5.950113379	167.005
5.955918367	167.414
5.961723356	167.63
5.967528345	167.807
5.973333333	167.728
5.979138322	167.735
5.984943311	167.157
5.990748299	167.006
5.996553288	166.589
6.002358277	166.584
6.008163265	166.698
6.066213152	167.745
6.072018141	175.216
6.077823129	175.785
6.083628118	176.571
6.089433107	178.005
6.095238095	178.722
6.101043084	179.097
6.106848073	179.492
6.112653061	179.369
6.118458050	178.597
6.124263039	175.712
6.130068027	171.446
6.135873016	167.643
6.141678005	165.324
6.147482993	164.745
6.153287982	164.467
6.159092971	164.488
6.164897959	164.888
6.170702948	164.132
6.176507937	166.788
6.182312925	166.945
6.188117914	167.071
6.193922902	167.078
6.199727891	166.955
6.321632653	175.057
6.327437642	175.642
6.333242630	174.244
6.339047619	173.115
6.344852608	172.417
6.350657596	171.578
6.356462585	171.55
6.362267574	171.943
6.368072562	172.697
6.373877551	173.494
6.379682540	174.289
6.385487528	174.931
6.391292517	175.344
6.397097506	175.429
6.402902494	175.042
6.408707483	174.496
6.414512472	173.688
6.420317460	172.512
6.426122449	171.459
6.431927438	170.323
6.437732426	167.13
6.443537415	165.91
6.449342404	164.464
6.455147392	160.29
6.460952381	157.913
6.466757370	154.735
6.472562358	150.967
6.478367347	148.137
6.484172336	147.252
6.489977324	147.258
6.495782313	147.674
6.501587302	150.23
6.507392290	152.071
6.513197279	153.632
6.519002268	154.416
6.524807256	155.781
6.530612245	159.425
6.536417234	160.64
6.542222222	161.747
6.548027211	165.68
6.553832200	168.649
6.559637188	169.928
6.565442177	170.624
6.571247166	171.061
6.577052154	171.388
6.582857143	171.047
6.588662132	170.374
6.594467120	169.444
6.600272109	168.275
6.606077098	164.985
6.611882086	162.732
6.617687075	161.216
6.623492063	158.919
6.629297052	158.071
6.635102041	157.63
6.640907029	157.008
6.646712018	156.492
6.652517007	155.409
6.658321995	153.676
6.664126984	153.584
6.669931973	153.751
6.675736961	154.969
6.681541950	158.481
6.687346939	161.623
6.693151927	163.395
6.698956916	164.546
6.704761905	165.772
6.710566893	166.727
6.716371882	167.454
6.722176871	168.202
6.727981859	167.931
6.733786848	167.963
6.739591837	168.179
6.745396825	167.99
6.751201814	167.586
6.757006803	166.719
6.762811791	165.64
6.768616780	164.611
6.774421769	162.54
6.780226757	160.635
6.786031746	159.204
6.791836735	157.157
6.797641723	153.977
6.803446712	152.203
6.809251701	151.599
6.815056689	151.985
6.820861678	152.603
6.826666667	153.814
6.832471655	155.245
6.838276644	154.815
6.844081633	155.815
6.849886621	158.511
6.855691610	161.581
6.861496599	165.13
6.867301587	170.497
6.873106576	172.436
6.878911565	172.656
6.884716553	176.189
6.902131519	202.448
6.907936508	204.217
6.913741497	205.722
6.919546485	213.419
6.925351474	218.795
6.931156463	221.547
6.936961451	222.819
6.942766440	222.714
6.948571429	221.591
6.954376417	217.429
6.960181406	212.241
6.965986395	206.521
6.971791383	202.409
6.977596372	196.545
6.983401361	195.429
6.989206349	194.903
7.029841270	167.849
7.035646259	162.819
7.041451247	163.138
7.047256236	162.399
7.053061224	162.35
7.058866213	163.083
7.064671202	163.963
7.070476190	166.666
7.169160998	209.276
7.174965986	216.958
7.180770975	214.874
7.186575964	213.617
7.192380952	214.332
7.198185941	214.678
7.203990930	215.882
7.209795918	217.665
7.215600907	218.985
7.221405896	219.437
7.227210884	219.82
7.233015873	219.819
7.238820862	219.683
7.244625850	219.453
7.250430839	219.073
7.256235828	218.576
7.262040816	218.067
7.267845805	217.817
7.273650794	217.514
7.279455782	217.418
7.285260771	217.486
7.291065760	217.46
7.296870748	217.569
7.302675737	217.633
7.308480726	217.713
7.314285714	217.906
7.320090703	217.975
7.325895692	217.889
7.331700680	217.548
7.337505669	217.357
7.343310658	217.094
7.349115646	217.044
7.354920635	217.095
7.360725624	216.983
7.366530612	216.795
7.372335601	216.192
7.378140590	210.687
7.383945578	204.211
7.389750567	201.521
7.395555556	199.378
7.401360544	199.653
7.407165533	201.483
7.412970522	213.073
7.418775510	218.131
7.424580499	222.956
7.430385488	221.211
7.436190476	220.205
7.441995465	219.311
7.447800454	216.868
7.453605442	216.279
7.459410431	216.257
7.465215420	216.228
7.471020408	216.45
7.476825397	216.423
7.482630385	216.339
7.488435374	216.271
7.494240363	216.117
7.500045351	216.09
7.505850340	216.184
7.511655329	216.111
7.517460317	216.061
7.523265306	210.932
7.529070295	210.649
7.534875283	209.649
7.540680272	206.92
7.709024943	181.695
7.714829932	181.664
7.720634921	185.344
7.726439909	185.957
7.732244898	186.462
7.738049887	186.806
7.743854875	187.047
7.749659864	186.9
7.755464853	186.618
7.761269841	185.996
7.767074830	184.914
7.772879819	183.665
7.778684807	181.089
7.784489796	177.297
7.790294785	177.315
7.796099773	173.727
7.964444444	210.12
7.970249433	203.539
7.976054422	202.485
7.981859410	201.247
7.987664399	200.52
7.993469388	200.163
7.999274376	200.537
8.005079365	201.647
8.010884354	202.651
8.016689342	203.477
8.022494331	204.35
8.028299320	205.346
8.034104308	206.23
8.039909297	206.767
8.045714286	207.097
8.051519274	207.323
8.057324263	207.411
8.063129252	207.683
8.068934240	207.691
8.074739229	207.655
8.080544218	207.488
8.086349206	207.343
8.092154195	207.208
8.097959184	206.963
8.103764172	206.834
8.109569161	206.797
8.115374150	206.771
8.121179138	206.843
8.126984127	207.064
8.132789116	206.81
8.138594104	206.823
8.144399093	206.557
8.150204082	206.068
8.156009070	205.677
8.161814059	204.863
8.167619048	203.632
8.173424036	202.427
8.179229025	201.678
8.185034014	201.405
8.190839002	201.388
8.196643991	201.592
8.202448980	202.207
8.208253968	203.271
8.214058957	204.169
8.219863946	205.045
8.225668934	206.886
8.231473923	210.857
8.237278912	214.909
8.243083900	217.907
8.248888889	219.536
8.254693878	220.242
8.260498866	220.238
8.266303855	220.33
8.272108844	220.383
8.277913832	220.711
8.283718821	221.005
8.289523810	221.077
8.295328798	220.956
8.301133787	220.38
8.306938776	219.725
8.312743764	218.816
8.318548753	217.87
8.324353741	216.991
8.330158730	216.274
8.335963719	215.913
8.341768707	215.436
8.347573696	215.217
8.353378685	215.266
8.359183673	215.512
8.364988662	215.771
8.370793651	216
8.376598639	216.175
8.382403628	216.252
8.388208617	216.488
8.394013605	216.771
8.399818594	216.843
8.405623583	216.687
8.411428571	216.205
8.417233560	215.818
8.423038549	215.728
8.428843537	215.394
8.434648526	214.909
8.440453515	214.098
8.446258503	213.084
8.452063492	212.273
8.457868481	211.671
8.463673469	210.766
8.469478458	209.464
8.475283447	208.498
8.481088435	207.287
8.486893424	208.714
8.492698413	210.961
8.498503401	209.454
8.504308390	210.362
8.510113379	212.065
8.515918367	211.7
8.521723356	214.716
8.527528345	211.643
8.533333333	213.03
8.539138322	213.038
8.544943311	213.065
8.550748299	213.616
8.556553288	214.328
8.562358277	215.156
8.568163265	215.882
8.573968254	216.807
8.579773243	217.746
8.585578231	217.854
8.591383220	217.879
8.597188209	216.962
8.602993197	215.714
8.608798186	214.83
8.614603175	213.861
8.620408163	212.524
8.626213152	210.996
8.632018141	209.913
8.637823129	209.138
8.643628118	208.58
8.649433107	207.826
8.655238095	206.854
8.661043084	205.814
8.666848073	204.406
8.672653061	201.573
8.678458050	198.54
8.684263039	193.456
8.690068027	186.274
8.695873016	184.838
8.701678005	184.299
8.707482993	185.284
8.713287982	194.351
8.719092971	196.53
8.724897959	200.383
8.730702948	203.462
8.736507937	207.1
8.742312925	209.791
8.748117914	212.929
8.753922902	215.114
8.759727891	217.278
8.765532880	219.725
8.771337868	220.763
8.777142857	221.001
8.782947846	220.558
8.788752834	219.473
8.794557823	217.745
8.800362812	216.1
8.806167800	211.704
8.811972789	206.639
8.817777778	199.942
8.823582766	197.181
8.829387755	195.912
8.835192744	194.386
8.840997732	190.924
8.846802721	186.921
8.852607710	185.759
8.858412698	184.47
8.864217687	184.125
8.870022676	182.227
8.875827664	183.072
8.881632653	183.093
8.887437642	194.268
8.893242630	196.76
8.899047619	199.54
8.904852608	208.86
8.910657596	209.906
8.916462585	211.575
8.922267574	211.796
8.928072562	212.158
8.933877551	213.651
8.939682540	213.578
8.945487528	213.069
8.951292517	212.916
8.957097506	212.571
8.962902494	212.353
8.968707483	212.984
8.974512472	212.563
9.392471655	234.206
9.398276644	232.986
9.404081633	231.576
9.409886621	230.069
9.415691610	228.401
9.421496599	227.052
9.427301587	226.815
9.433106576	226.632
9.438911565	226.837
9.444716553	226.458
9.450521542	226.349
9.456326531	226.673
9.462131519	227.051
9.467936508	227.244
9.473741497	227.425
9.479546485	227.799
9.485351474	228.107
9.491156463	229.201
9.496961451	230.597
9.502766440	232.188
9.508571429	234.27
9.514376417	234.148
9.520181406	233.381
9.525986395	233.392
9.531791383	233.588
9.537596372	233.85
9.543401361	234.367
9.549206349	235.096
9.555011338	236.354
9.560816327	237.805
9.566621315	239.255
9.572426304	240.601
9.578231293	241.729
9.584036281	242.557
9.589841270	243.079
9.595646259	243.292
9.601451247	243.268
9.607256236	243.26
9.613061224	243.278
9.618866213	243.228
9.624671202	243.309
9.630476190	243.09
9.636281179	242.641
9.642086168	242.048
9.647891156	241.442
9.653696145	240.748
9.659501134	240.126
9.665306122	239.349
9.671111111	238.327
9.676916100	237.417
9.682721088	236.018
9.688526077	236.458
9.694331066	224.59
9.700136054	222.862
9.705941043	221.96
9.711746032	221.355
9.717551020	220.089
9.723356009	219.657
9.729160998	219.873
9.734965986	220.497
9.740770975	221.529
9.746575964	223.225
9.752380952	225.28
9.758185941	227.284
9.763990930	230.158
9.769795918	235.595
9.775600907	238.899
9.781405896	243.086
9.787210884	248.775
9.793015873	251.751
9.798820862	254.094
9.804625850	255.578
9.810430839	257.34
9.816235828	257.897
9.822040816	258.147
9.827845805	257.901
9.833650794	257.414
9.839455782	256.991
9.845260771	256.213
9.851065760	255.805
9.856870748	255.151
9.862675737	255.216
9.868480726	255.219
9.874285714	255.396
9.880090703	255.972
9.885895692	256.253
9.891700680	257.018
9.897505669	257.424
9.903310658	257.757
9.909115646	257.909
9.914920635	257.998
9.920725624	258.022
9.926530612	258.435
9.932335601	258.627
9.938140590	258.957
9.943945578	258.888
9.949750567	258.622
9.955555556	258.492
9.961360544	258.163
9.967165533	258.291
9.972970522	257.97
9.978775510	257.977
9.984580499	258.203
9.990385488	258.121
9.996190476	258.655
10.001995465	258.977
10.007800454	259.423
10.013605442	259.765
10.019410431	259.772
10.025215420	260.096
10.031020408	260.005
10.036825397	259.557
10.042630385	260.048
10.048435374	262.626
10.054240363	262.25
10.060045351	263.24
10.065850340	265.043
10.071655329	267.889
10.077460317	271.145
10.083265306	274.377
10.089070295	277.525
10.094875283	279.734
10.100680272	282.175
10.106485261	286.283
10.112290249	289.008
10.118095238	291.855
10.123900227	295.989
10.129705215	299.068
10.135510204	300.618
10.141315193	300.802
10.147120181	300.58
10.152925170	301.16
10.158730159	301.599
10.164535147	301.797
10.170340136	301.562
10.176145125	300.385
10.181950113	298.994
10.187755102	297.831
10.193560091	297.629
10.199365079	297.769
10.205170068	297.962
10.210975057	297.865
10.216780045	297.394
10.222585034	296.633
10.228390023	296.264
10.234195011	296.162
10.240000000	296.148
10.245804989	296.597
10.251609977	297.122
10.257414966	297.694
10.263219955	297.905
10.269024943	298.033
10.274829932	297.997
10.280634921	297.772
10.286439909	297.458
10.292244898	297.421
10.298049887	297.764
10.303854875	298.173
10.309659864	298.032
10.315464853	297.164
10.321269841	296.305
10.327074830	295.507
10.332879819	295.074
10.338684807	294.537
10.344489796	294.21
10.350294785	294.124
10.356099773	294.296
10.361904762	294.438
10.367709751	294.52
10.373514739	294.369
10.379319728	293.945
10.385124717	293.711
10.390929705	293.576
10.396734694	293.382
10.402539683	293.303
10.408344671	292.982
10.414149660	292.365
10.419954649	291.433
10.425759637	289.772
10.431564626	288.238
10.437369615	286.877
10.443174603	285.38
10.448979592	282.155
10.454784580	276.179
10.460589569	269.518
10.466394558	265.987
10.472199546	262.478
10.478004535	259.906
10.483809524	257.093
10.489614512	255.381
10.495419501	253.773
10.501224490	252.718
10.507029478	251.806
10.512834467	251.473
10.518639456	251.726
10.524444444	251.617
10.530249433	251.483
10.536054422	251.617
10.541859410	251.756
10.547664399	252.046
10.553469388	252.275
10.559274376	252.347
10.565079365	252.503
10.570884354	252.622
10.576689342	252.721
10.582494331	252.913
10.588299320	252.886
10.594104308	252.592
10.599909297	251.831
10.605714286	250.945
10.611519274	249.794
10.617324263	248.301
10.623129252	245.992
10.628934240	243.619
10.634739229	241.466
10.640544218	239.947
10.646349206	238.981
10.652154195	237.978
10.657959184	236.711
10.663764172	235.601
10.669569161	234.416
10.675374150	233.203
10.681179138	231.45
10.686984127	229.876
10.692789116	229.089
10.698594104	228.681
10.704399093	229.563
10.710204082	230.85
10.716009070	232.185
10.721814059	235.911
10.727619048	240.573
10.733424036	244.728
10.739229025	247.867
10.745034014	250.694
